2.0041E+13,12,35,110101
2.0041E+13,13,20,20203
2.0041E+13,14,70,30101
2.0041E+13,15,40,110101
2.0041E+13,16,380,10101
2.0041E+13,1,240,10101
2.0041E+13,2,90,10201
2.0041E+13,3,60,160101
2.0041E+13,4,30,160102
2.0041E+13,5,5,160101
2.0041E+13,6,20,120303
2.0041E+13,7,20,120308
2.0041E+13,8,60,60302
2.0041E+13,9,195,120101
2.0041E+13,10,15,180382
2.0041E+13,11,1,30501
2.0041E+13,12,10,181201
2.0041E+13,13,5,120101
2.0041E+13,14,15,181201
2.0041E+13,15,3,10201
2.0041E+13,16,30,181101
2.0041E+13,17,120,110101
2.0041E+13,18,30,181101
2.0041E+13,19,1,120101
2.0041E+13,20,30,169989
2.0041E+13,21,30,120303
2.0041E+13,22,20,60302
2.0041E+13,23,10,160101
2.0041E+13,24,30,20102
2.0041E+13,25,10,160101
2.0041E+13,26,30,120303
2.0041E+13,27,60,20903
2.0041E+13,28,5,169989
2.0041E+13,29,5,169989
2.0041E+13,30,50,10101
2.0041E+13,31,2,169989
2.0041E+13,32,58,10101
2.0041E+13,33,5,160101
2.0041E+13,34,20,120101
2.0041E+13,35,125,10101
2.0041E+13,1,270,10101
2.0041E+13,2,60,10201
2.0041E+13,3,30,120303
2.0041E+13,4,20,181101
2.0041E+13,5,40,110101
2.0041E+13,6,15,180782
2.0041E+13,7,30,70104
2.0041E+13,8,20,180782
2.0041E+13,9,80,20501
2.0041E+13,10,180,120303
2.0041E+13,11,10,70103
2.0041E+13,12,60,110281
2.0041E+13,13,30,110101
2.0041E+13,14,265,120303
2.0041E+13,15,330,10101
2.0041E+13,1,120,10101
2.0041E+13,2,15,10201
2.0041E+13,3,10,20102
2.0041E+13,4,5,110101
2.0041E+13,5,40,30186
2.0041E+13,6,5,20101
2.0041E+13,7,10,30111
2.0041E+13,8,35,180501
2.0041E+13,9,120,50101
2.0041E+13,10,15,110101
2.0041E+13,11,90,50101
2.0041E+13,12,10,181301
2.0041E+13,13,35,130133
2.0041E+13,14,10,180501
2.0041E+13,15,230,50101
2.0041E+13,16,25,180501
2.0041E+13,17,20,20201
2.0041E+13,18,20,110101
2.0041E+13,19,10,20203
2.0041E+13,20,225,120303
2.0041E+13,21,390,10101
2.0041E+13,1,270,10101
2.0041E+13,2,30,10201
2.0041E+13,3,15,20201
2.0041E+13,4,30,110101
2.0041E+13,5,10,20101
2.0041E+13,6,20,20203
2.0041E+13,7,20,180482
2.0041E+13,8,10,40507
2.0041E+13,9,15,180482
2.0041E+13,10,5,40508
2.0041E+13,11,10,180481
2.0041E+13,12,45,40110
2.0041E+13,13,5,181283
2.0041E+13,14,60,120312
2.0041E+13,15,20,181283
2.0041E+13,16,95,40109
2.0041E+13,17,60,20201
2.0041E+13,18,45,40109
2.0041E+13,19,10,180482
2.0041E+13,20,2,40507
2.0041E+13,21,20,180481
2.0041E+13,22,10,40112
2.0041E+13,23,20,180481
2.0041E+13,24,30,20201
2.0041E+13,25,30,20101
2.0041E+13,26,60,110101
2.0041E+13,27,20,20203
2.0041E+13,28,150,20904
2.0041E+13,29,60,120101
2.0041E+13,30,30,120303
2.0041E+13,31,233,10101
2.0041E+13,1,270,10101
2.0041E+13,2,90,20501
2.0041E+13,3,15,110101
2.0041E+13,4,20,181301
2.0041E+13,5,90,130104
2.0041E+13,6,20,181301
2.0041E+13,7,120,120303
2.0041E+13,8,30,20203
2.0041E+13,9,725,10101
2.0041E+13,10,60,120303
2.0041E+13,1,180,10101
2.0041E+13,2,60,10201
2.0041E+13,3,20,181401
2.0041E+13,4,50,140101
2.0041E+13,5,20,180701
2.0041E+13,6,60,70101
2.0041E+13,7,30,180481
2.0041E+13,8,90,40103
2.0041E+13,9,45,110101
2.0041E+13,10,135,120101
2.0041E+13,11,30,181201
2.0041E+13,12,30,50101
2.0041E+13,13,90,20201
2.0041E+13,14,120,40199
2.0041E+13,15,60,110101
2.0041E+13,16,60,120101
2.0041E+13,17,30,120303
2.0041E+13,18,330,10101
2.0041E+13,1,240,10101
2.0041E+13,2,60,10201
2.0041E+13,3,15,110101
2.0041E+13,4,15,180501
2.0041E+13,5,270,50101
2.0041E+13,6,20,180280
2.0041E+13,7,10,20903
2.0041E+13,8,5,180280
2.0041E+13,9,10,10201
2.0041E+13,10,120,30103
2.0041E+13,11,5,30101
2.0041E+13,12,120,120303
2.0041E+13,13,30,20201
2.0041E+13,14,20,110101
2.0041E+13,15,65,120303
2.0041E+13,16,20,180782
2.0041E+13,17,130,70104
2.0041E+13,18,5,180782
2.0041E+13,19,10,70103
2.0041E+13,20,20,180782
2.0041E+13,21,10,10201
2.0041E+13,22,5,30101
2.0041E+13,23,235,10101
2.0041E+13,1,60,10101
2.0041E+13,2,30,10201
2.0041E+13,3,15,110101
2.0041E+13,4,15,20902
2.0041E+13,5,25,181101
2.0041E+13,6,35,110101
2.0041E+13,7,120,50101
2.0041E+13,8,15,10201
2.0041E+13,9,105,50101
2.0041E+13,10,30,110101
2.0041E+13,11,90,50101
2.0041E+13,12,15,10201
2.0041E+13,13,135,50101
2.0041E+13,14,30,180501
2.0041E+13,15,5,10201
2.0041E+13,16,5,180782
2.0041E+13,17,15,70104
2.0041E+13,18,5,180782
2.0041E+13,19,30,120301
2.0041E+13,20,60,20501
2.0041E+13,21,30,110101
2.0041E+13,22,30,20501
2.0041E+13,23,120,120309
2.0041E+13,24,30,120101
2.0041E+13,25,20,10201
2.0041E+13,26,45,120303
2.0041E+13,27,325,10101
2.0041E+13,1,180,10101
2.0041E+13,2,30,110101
2.0041E+13,3,30,120303
2.0041E+13,4,60,10201
2.0041E+13,5,15,181501
2.0041E+13,6,30,150401
2.0041E+13,7,60,60102
2.0041E+13,8,75,140101
2.0041E+13,9,30,120101
2.0041E+13,10,15,181201
2.0041E+13,11,30,20201
2.0041E+13,12,30,110101
2.0041E+13,13,30,120312
2.0041E+13,14,15,180782
2.0041E+13,15,30,70104
2.0041E+13,16,15,180782
2.0041E+13,17,10,169989
2.0041E+13,18,20,10201
2.0041E+13,19,15,181501
2.0041E+13,20,50,150102
2.0041E+13,21,55,150204
2.0041E+13,22,75,140101
2.0041E+13,23,60,150401
2.0041E+13,24,15,181501
2.0041E+13,25,20,169989
2.0041E+13,26,10,10201
2.0041E+13,27,75,120303
2.0041E+13,28,360,10101
2.0041E+13,1,180,10101
2.0041E+13,2,60,120312
2.0041E+13,3,30,110101
2.0041E+13,4,60,10201
2.0041E+13,5,150,20101
2.0041E+13,6,15,180804
2.0041E+13,7,135,80401
2.0041E+13,8,10,180804
2.0041E+13,9,45,80403
2.0041E+13,10,30,70101
2.0041E+13,11,10,180701
2.0041E+13,12,30,20104
2.0041E+13,13,10,180804
2.0041E+13,14,220,80403
2.0041E+13,15,5,80401
2.0041E+13,16,10,180804
2.0041E+13,17,30,110101
2.0041E+13,18,60,120303
2.0041E+13,19,350,10101
2.0041E+13,1,300,10101
2.0041E+13,2,60,120303
2.0041E+13,3,30,20901
2.0041E+13,4,60,160102
2.0041E+13,5,30,110101
2.0041E+13,6,90,10201
2.0041E+13,7,30,120303
2.0041E+13,8,15,180501
2.0041E+13,9,135,50101
2.0041E+13,10,15,120302
2.0041E+13,11,165,50101
2.0041E+13,12,15,180501
2.0041E+13,13,30,110101
2.0041E+13,14,15,180501
2.0041E+13,15,90,50101
